CNT,CNTRYID,W_FSTUWT,PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,W_FSTURWT1,W_FSTURWT2,W_FSTURWT3,W_FSTURWT4,W_FSTURWT5,W_FSTURWT6,W_FSTURWT7,W_FSTURWT8,W_FSTURWT9,W_FSTURWT10,W_FSTURWT11,W_FSTURWT12,W_FSTURWT13,W_FSTURWT14,W_FSTURWT15,W_FSTURWT16,W_FSTURWT17,W_FSTURWT18,W_FSTURWT19,W_FSTURWT20,W_FSTURWT21,W_FSTURWT22,W_FSTURWT23,W_FSTURWT24,W_FSTURWT25,W_FSTURWT26,W_FSTURWT27,W_FSTURWT28,W_FSTURWT29,W_FSTURWT30,W_FSTURWT31,W_FSTURWT32,W_FSTURWT33,W_FSTURWT34,W_FSTURWT35,W_FSTURWT36,W_FSTURWT37,W_FSTURWT38,W_FSTURWT39,W_FSTURWT40,W_FSTURWT41,W_FSTURWT42,W_FSTURWT43,W_FSTURWT44,W_FSTURWT45,W_FSTURWT46,W_FSTURWT47,W_FSTURWT48,W_FSTURWT49,W_FSTURWT50,W_FSTURWT51,W_FSTURWT52,W_FSTURWT53,W_FSTURWT54,W_FSTURWT55,W_FSTURWT56,W_FSTURWT57,W_FSTURWT58,W_FSTURWT59,W_FSTURWT60,W_FSTURWT61,W_FSTURWT62,W_FSTURWT63,W_FSTURWT64,W_FSTURWT65,W_FSTURWT66,W_FSTURWT67,W_FSTURWT68,W_FSTURWT69,W_FSTURWT70,W_FSTURWT71,W_FSTURWT72,W_FSTURWT73,W_FSTURWT74,W_FSTURWT75,W_FSTURWT76,W_FSTURWT77,W_FSTURWT78,W_FSTURWT79,W_FSTURWT80,male,ESCS
ALB,8,3.96921,495.517,502.973,470.998,471.231,499.11,467.776,498.052,500.891,511.083,508.204,5.754,1.89253,1.98235,6.56771,5.63491,1.93592,2.0376,2.0803,1.90728,5.91964,1.89737,5.95871,1.92568,5.97484,6.13188,5.64873,5.75832,2.0642,2.14543,6.30209,1.91495,6.3276,5.96052,1.93802,2.0951,6.53152,5.4643,5.63279,5.79584,1.97607,6.24791,1.98821,5.76051,1.99997,2.05964,2.07612,1.9272,6.11894,5.87056,1.89479,5.754,1.89253,1.98235,6.56771,5.63491,1.93592,2.0376,2.0803,1.90728,5.91964,1.89737,5.95871,1.92568,5.97484,6.13188,5.64873,5.75832,2.0642,2.14543,6.30209,1.91495,6.3276,5.96052,1.93802,2.0951,6.53152,5.4643,5.63279,5.79584,1.97607,6.24791,1.98821,5.76051,1.99997,2.05964,2.07612,1.9272,6.11894,5.87056,1.89479,1,0.3014
ALB,8,3.95821,335.773,366.536,326.729,337.224,352.85,337.267,358.884,366.107,368.764,359.012,1.91269,5.66186,5.93057,2.18317,1.8731,5.79167,6.09586,6.22362,5.70598,1.96775,5.67633,1.98073,5.76104,1.9861,2.0383,1.87769,1.91412,6.17544,6.41846,2.09488,5.72894,2.10336,1.98134,5.79794,6.26788,2.17114,1.81639,1.87239,1.92659,5.9118,2.07687,5.94812,1.91485,5.98328,6.16181,6.21111,5.76558,2.034,1.95143,5.66863,1.91269,5.66186,5.93057,2.18317,1.8731,5.79167,6.09586,6.22362,5.70598,1.96775,5.67633,1.98073,5.76104,1.9861,2.0383,1.87769,1.91412,6.17544,6.41846,2.09488,5.72894,2.10336,1.98134,5.79794,6.26788,2.17114,1.81639,1.87239,1.92659,5.9118,2.07687,5.94812,1.91485,5.98328,6.16181,6.21111,5.76558,2.034,1.95143,5.66863,0,0.8034
ALB,8,9.79427,421.505,422.693,372.661,430.122,417.996,441.97,406.104,417.015,364.878,455.741,16.15158,4.62689,4.29261,4.7406,12.67121,4.64311,15.44283,4.9894,14.45516,14.76557,15.97783,16.7262,5.22524,4.86914,13.78875,4.51597,4.69268,13.92529,16.05429,5.70014,16.12589,5.15662,4.30233,4.1966,14.13373,5.22173,13.80455,4.50323,14.64212,14.78698,17.53798,16.74286,5.21029,4.88956,13.89455,4.97937,4.71166,13.75966,14.64315,5.14142,16.15158,4.62689,4.29261,4.7406,12.67121,4.64311,15.44283,4.9894,14.45516,14.76557,15.97783,16.7262,5.22524,4.86914,13.78875,4.51597,4.69268,13.92529,16.05429,5.70014,16.12589,5.15662,4.30233,4.1966,14.13373,5.22173,13.80455,4.50323,14.64212,14.78698,17.53798,16.74286,5.21029,4.88956,13.89455,4.97937,4.71166,13.75966,14.64315,5.14142,0,-1.0559
ALB,8,4.23211,396.693,430.296,443.668,468.814,462.056,434.541,410.034,451.979,405.182,417.104,6.24728,2.04709,2.30601,6.62359,6.56622,2.16723,1.94138,2.30159,1.97956,7.02825,1.97956,6.15402,2.07573,6.24728,7.02705,6.62359,5.80141,2.30159,2.18675,5.80141,6.56622,2.18675,1.94138,6.15402,6.24728,2.07573,2.30601,1.97956,2.30159,5.92969,2.30159,6.62359,2.16723,6.56622,5.80141,6.15402,7.02705,1.97956,2.04709,7.02705,2.06796,6.12711,6.97591,2.17534,2.15488,6.52244,5.78329,6.96964,5.91078,2.28546,5.91078,2.03911,6.22124,2.06796,2.29161,2.17534,1.93578,6.96964,6.5838,1.93578,2.15488,6.5838,5.78329,2.03911,2.06796,6.22124,6.97591,5.91078,6.96964,1.97376,6.96964,2.17534,6.52244,2.15488,1.93578,2.03911,2.29161,5.91078,6.12711,2.29161,1,0.2427
ALB,8,4.87835,307.841,229.982,243.512,281.419,245.646,318.767,302.088,299.637,217.538,243.137,7.22937,7.22937,2.35309,7.22937,2.46929,7.40787,7.05927,7.59541,7.40787,2.46929,2.46929,7.40787,2.5318,2.40979,7.40787,7.22937,2.40979,2.35309,2.46929,2.46929,2.35309,2.46929,7.22937,2.46929,7.59541,2.40979,2.40979,2.46929,2.5318,7.22937,7.22937,2.40979,7.40787,7.40787,2.5318,2.35309,7.40787,7.22937,7.22937,7.22937,7.59541,7.22937,2.46929,7.22937,2.35309,7.40787,7.40787,7.22937,7.05927,2.46929,2.46929,7.40787,2.40979,2.40979,7.05927,7.59541,2.40979,2.46929,2.46929,2.46929,2.46929,2.46929,7.59541,2.46929,7.22937,2.40979,2.5318,2.35309,2.40979,7.22937,7.22937,2.40979,7.05927,7.40787,2.40979,2.46929,7.40787,7.59541,7.22937,7.22937,1,0.0042
ALB,8,3.89729,244.71,240.983,260.83,281.319,302.264,224.143,233.788,221.946,198.413,293.535,5.65968,1.83153,1.9788,6.40543,1.83383,1.9788,6.34517,5.77151,1.83153,2.00602,2.01577,1.99189,6.40543,1.79819,6.37444,1.79819,6.30348,5.66896,5.65968,5.76427,2.01577,6.34517,5.77151,1.79524,6.30348,5.77151,1.83153,1.9788,6.34517,5.66896,5.65968,5.76427,1.79524,6.37444,1.79819,6.37444,1.83383,2.00602,2.01577,1.99189,2.01577,6.34517,5.77151,1.79524,6.30348,5.77151,1.83153,1.9788,6.34517,5.66896,5.65968,5.76427,1.79524,6.37444,1.79819,6.37444,1.83383,2.00602,2.01577,1.99189,5.65968,1.83153,1.9788,6.40543,1.83383,1.9788,6.34517,5.77151,1.83153,2.00602,2.01577,1.99189,6.40543,1.79819,6.37444,1.79819,6.30348,5.66896,5.65968,5.76427,0,
ALB,8,3.56505,359.575,332.536,314.943,306.706,370.739,296.772,306.885,327.515,335.34,295.816,1.78252,1.78252,1.78252,5.34757,5.34757,1.78252,5.34757,5.34757,1.78252,1.78252,5.34757,5.34757,5.34757,5.34757,1.78252,5.34757,1.78252,5.34757,1.78252,1.78252,1.78252,1.78252,1.78252,5.34757,5.34757,1.78252,5.34757,5.34757,1.78252,1.78252,5.34757,5.34757,5.34757,5.34757,1.78252,5.34757,1.78252,5.34757,1.78252,1.78252,1.78252,1.78252,1.78252,5.34757,5.34757,1.78252,5.34757,5.34757,1.78252,1.78252,5.34757,5.34757,5.34757,5.34757,1.78252,5.34757,1.78252,5.34757,1.78252,1.78252,1.78252,1.78252,1.78252,5.34757,5.34757,1.78252,5.34757,5.34757,1.78252,1.78252,5.34757,5.34757,5.34757,5.34757,1.78252,5.34757,1.78252,5.34757,1.78252,1.78252,1,-2.1468
ALB,8,3.13961,321.523,341.465,426.77,292.808,327.005,386.391,371.748,362.464,338.307,317.706,4.70941,1.5698,1.5698,4.70941,4.70941,1.5698,1.5698,1.5698,1.5698,4.70941,1.5698,4.70941,1.5698,4.70941,4.70941,4.70941,4.70941,1.5698,1.5698,4.70941,4.70941,1.5698,1.5698,4.70941,4.70941,1.5698,1.5698,1.5698,1.5698,4.70941,1.5698,4.70941,1.5698,4.70941,4.70941,4.70941,4.70941,1.5698,1.5698,4.70941,4.70941,1.5698,1.5698,4.70941,4.70941,1.5698,1.5698,1.5698,1.5698,4.70941,1.5698,4.70941,1.5698,4.70941,4.70941,4.70941,4.70941,1.5698,1.5698,4.70941,4.70941,1.5698,1.5698,4.70941,4.70941,1.5698,1.5698,1.5698,1.5698,4.70941,1.5698,4.70941,1.5698,4.70941,4.70941,4.70941,4.70941,1.5698,1.5698,4.70941,0,-2.4649
ALB,8,4.06021,373.747,352.372,326.939,341.502,337.363,410.975,360.773,376.785,309.544,355.73,5.85207,5.77435,6.0484,2.23943,1.94103,5.94091,2.08431,2.14977,5.85302,6.02053,1.94087,2.05256,1.98999,2.05812,6.27247,1.92608,5.89034,2.11153,6.58386,6.4095,1.9789,2.17963,2.05319,5.94734,6.39241,2.22709,5.58958,5.72878,1.97624,2.04206,6.39115,6.0663,5.85869,6.10216,2.10686,6.37116,1.97138,6.25923,2.00172,1.95807,5.85207,5.77435,6.0484,2.23943,1.94103,5.94091,2.08431,2.14977,5.85302,6.02053,1.94087,2.05256,1.98999,2.05812,6.27247,1.92608,5.89034,2.11153,6.58386,6.4095,1.9789,2.17963,2.05319,5.94734,6.39241,2.22709,5.58958,5.72878,1.97624,2.04206,6.39115,6.0663,5.85869,6.10216,2.10686,6.37116,1.97138,6.25923,2.00172,1.95807,0,0.4925
ALB,8,3.15874,311.103,353.43,340.209,328.386,334.974,285.547,364.54,341.898,284.724,353.986,4.74716,1.56827,1.59281,4.69826,1.58067,4.73472,1.57196,4.78009,4.70887,4.77874,4.72634,1.56966,1.60898,4.72053,1.55753,1.59631,4.76914,4.68497,1.57834,1.59094,1.57616,4.77874,4.70191,1.59633,4.73472,1.58067,4.76336,1.56407,1.59094,1.56827,1.58274,4.76914,4.66661,1.58513,4.8159,4.68497,1.56966,1.59631,4.74064,4.70887,4.74716,1.56827,1.59281,4.69826,1.58067,4.73472,1.57196,4.78009,4.70887,4.77874,4.72634,1.56966,1.60898,4.72053,1.55753,1.59631,4.76914,4.68497,1.57834,1.59094,1.57616,4.77874,4.70191,1.59633,4.73472,1.58067,4.76336,1.56407,1.59094,1.56827,1.58274,4.76914,4.66661,1.58513,4.8159,4.68497,1.56966,1.59631,4.74064,4.70887,0,-0.0263
ALB,8,4.56371,357.105,374.297,366.129,370.944,408.651,399.125,401.52,327.302,349.33,359.514,2.19585,2.26905,2.26905,2.19585,2.19585,2.26905,2.26905,2.26905,2.26905,2.19585,2.26905,2.19585,2.26905,2.19585,2.19585,2.19585,2.19585,2.26905,2.26905,2.19585,2.19585,2.26905,2.26905,2.19585,2.19585,2.26905,2.26905,2.26905,2.26905,2.19585,2.26905,2.19585,2.26905,2.19585,2.19585,2.19585,2.19585,2.26905,2.26905,2.19585,7.06249,6.87651,6.87651,7.06249,7.06249,6.87651,6.87651,6.87651,6.87651,7.06249,6.87651,7.06249,6.87651,7.06249,7.06249,7.06249,7.06249,6.87651,6.87651,7.06249,7.06249,6.87651,6.87651,7.06249,7.06249,6.87651,6.87651,6.87651,6.87651,7.06249,6.87651,7.06249,6.87651,7.06249,7.06249,7.06249,7.06249,6.87651,6.87651,7.06249,1,0.3326
ALB,8,8.49148,326.102,311.36,257.359,254.509,320.61,309.075,337.715,321.14,308.685,358.034,11.90054,4.2441,13.14196,4.12504,13.08633,4.12105,12.08338,11.87729,11.73816,12.95808,4.46892,4.32642,13.1785,4.57316,4.36407,11.93035,12.80943,4.52926,4.56041,4.45577,11.62173,4.22617,13.07785,4.04442,12.9173,4.10563,12.05119,11.84146,11.70012,12.78011,4.4443,4.26345,13.11737,4.51416,4.2901,11.6936,12.63254,4.50755,4.53649,4.41118,11.90318,4.2463,13.14973,4.12749,13.09475,4.11941,12.07637,11.88128,11.7303,12.95451,4.47018,4.32801,13.17337,4.57026,4.36109,11.92763,12.81817,4.52698,4.5619,4.4548,11.62443,4.22833,13.0855,4.04694,12.92575,4.10401,12.04406,11.84551,11.69238,12.77653,4.44555,4.26505,13.11216,4.51126,4.28703,11.69089,12.64158,4.50524,4.538,4.41017,0,-2.215
ALB,8,3.24758,309.109,409.122,305.957,334.938,345.129,334.116,340.755,307.555,324.591,377.17,4.96689,4.68902,1.58286,1.58286,1.58286,1.75751,4.68902,1.75751,4.68902,1.75751,4.96689,4.96689,4.96689,4.68902,1.58286,1.75751,4.68902,1.58286,1.75751,4.96689,1.58286,1.75751,4.96689,4.96689,4.96689,4.68902,1.75751,4.68902,1.75751,4.68902,1.58286,1.58286,1.58286,1.75751,4.96689,4.68902,1.75751,4.96689,4.68902,1.58286,1.58286,1.75751,4.96689,4.96689,4.96689,4.68902,1.75751,4.68902,1.75751,4.68902,1.58286,1.58286,1.58286,1.75751,4.96689,4.68902,1.75751,4.96689,4.68902,1.58286,4.96689,4.68902,1.58286,1.58286,1.58286,1.75751,4.68902,1.75751,4.68902,1.75751,4.96689,4.96689,4.96689,4.68902,1.58286,1.75751,4.68902,1.58286,1.75751,4.96689,0,-1.5299
ALB,8,3.36105,474.809,524.311,482.425,519.157,465.87,442.595,513.004,499.791,474.378,511.683,4.99212,1.66644,1.66569,1.69651,1.67423,5.0653,1.68781,5.04998,1.65825,4.95323,5.09272,5.04723,4.97119,1.69434,1.68934,4.97372,1.65892,1.68216,5.06297,5.11959,5.01369,1.67184,1.68737,1.67035,1.6636,4.99611,1.68066,5.01743,1.6794,5.06011,4.97118,5.11641,5.03457,1.68744,1.64977,5.08663,1.68127,1.68985,5.03624,4.95338,1.67417,4.96965,5.06666,5.06597,5.03986,1.6502,5.04024,1.70155,5.03649,1.70243,1.64198,1.67143,1.69564,4.97508,4.99227,1.69591,5.03711,5.05934,1.68203,1.64792,1.68216,4.99812,5.04083,5.00087,5.02103,1.68803,5.11481,1.66492,5.02438,1.65141,1.69702,1.6944,1.66062,5.14216,4.97502,1.6733,5.01617,4.99212,1.67364,1.68832,0,-0.405
ALB,8,3.59238,480.092,464.158,446.464,429.13,496.93,495.368,441.061,411.233,487.393,481.768,5.10883,1.79513,5.36874,5.14981,5.3863,5.30929,1.71068,1.74943,5.26732,1.80403,1.8121,5.25606,5.0791,1.7758,1.74229,1.78651,1.7018,5.09446,1.71999,5.10993,5.08971,1.82399,5.2395,5.12435,5.27857,5.26314,1.72513,1.7078,5.39703,1.80446,1.80431,5.29775,5.17712,1.78563,1.71429,1.79434,1.72553,5.10929,1.70753,5.17041,1.90243,5.30585,1.84629,1.88471,1.83207,1.83795,5.59729,5.67762,1.79073,5.35691,5.35741,1.82782,1.87303,5.41746,5.66397,5.38549,5.61069,1.89127,5.6802,1.86599,1.89166,5.38307,1.8005,1.8802,1.79408,1.82243,5.65162,5.52486,1.8375,5.35818,5.33647,1.84154,1.90546,5.44683,5.54374,5.40936,5.7121,1.89793,5.6357,1.89695,1,0.7717
ALB,8,3.34107,501.237,405.789,407.819,504.99,417.976,421.882,454.359,419.606,434.285,463.953,4.93744,1.67658,5.05023,1.68349,1.68909,4.99308,5.05145,1.65754,1.69163,1.65195,1.65191,4.98656,1.66393,5.06888,1.69542,4.93964,5.08259,5.03007,4.97127,1.64599,1.64636,5.0288,1.68306,5.05496,5.069,1.66412,1.68441,4.97361,5.07364,4.9566,4.95522,1.66251,4.99297,1.69021,5.09163,1.64675,1.69593,1.6772,1.65741,4.93964,4.93853,1.67744,5.05322,1.68449,1.69018,4.9911,5.04852,1.6581,1.6905,1.6515,1.65237,4.9884,1.66328,5.06567,1.69426,4.93851,5.08606,5.02754,4.9729,1.64563,1.64674,5.03138,1.68404,5.05811,5.07231,1.66346,1.68341,4.97531,5.07028,4.95522,4.9566,1.66314,4.99099,1.68912,5.08798,1.64637,1.69714,1.67634,1.65796,4.93851,1,0.901
ALB,8,3.48828,293.496,269.04,264.263,294.299,308.587,310.699,277.295,329.656,342.936,295.127,5.23242,5.23242,5.23242,5.23242,1.74414,1.74414,5.23242,1.74414,1.74414,5.23242,5.23242,1.74414,1.74414,1.74414,1.74414,5.23242,1.74414,5.23242,1.74414,5.23242,5.23242,5.23242,5.23242,5.23242,1.74414,1.74414,5.23242,1.74414,1.74414,5.23242,5.23242,1.74414,1.74414,1.74414,1.74414,5.23242,1.74414,5.23242,1.74414,5.23242,5.23242,5.23242,5.23242,5.23242,1.74414,1.74414,5.23242,1.74414,1.74414,5.23242,5.23242,1.74414,1.74414,1.74414,1.74414,5.23242,1.74414,5.23242,1.74414,5.23242,5.23242,5.23242,5.23242,5.23242,1.74414,1.74414,5.23242,1.74414,1.74414,5.23242,5.23242,1.74414,1.74414,1.74414,1.74414,5.23242,1.74414,5.23242,1.74414,5.23242,1,-1.2074
ALB,8,3.5348,271.616,176.126,165.38,277.933,194.666,193.191,201.31,231.087,329.661,193.637,5.3022,1.7674,5.3022,1.7674,5.3022,1.7674,5.3022,5.3022,5.3022,5.3022,1.7674,1.7674,5.3022,1.7674,1.7674,5.3022,5.3022,1.7674,1.7674,1.7674,5.3022,1.7674,5.3022,1.7674,5.3022,1.7674,5.3022,5.3022,5.3022,5.3022,1.7674,1.7674,5.3022,1.7674,1.7674,5.3022,5.3022,1.7674,1.7674,1.7674,1.7674,5.3022,1.7674,5.3022,1.7674,5.3022,1.7674,1.7674,1.7674,1.7674,5.3022,5.3022,1.7674,5.3022,5.3022,1.7674,1.7674,5.3022,5.3022,5.3022,1.7674,5.3022,1.7674,5.3022,1.7674,5.3022,1.7674,1.7674,1.7674,1.7674,5.3022,5.3022,1.7674,5.3022,5.3022,1.7674,1.7674,5.3022,5.3022,5.3022,1,-0.5272
ALB,8,4.63517,401.88,385.643,471.47,369.731,395.453,375.744,363.917,414.012,422.712,373.552,6.84226,2.24205,7.57689,7.25441,2.39719,2.37363,2.12628,2.52079,6.50426,2.56587,6.50426,2.24671,6.82026,6.84226,7.69629,7.25441,2.11798,2.52079,7.18504,2.11798,2.39719,7.18504,2.12628,2.24671,6.84226,6.82026,7.57689,6.50426,2.52079,6.49442,2.52079,7.25441,2.37363,2.39719,2.11798,2.24671,7.69629,6.50426,2.24205,7.69629,6.79474,2.23688,7.64029,7.14754,2.36011,2.38121,2.11136,2.54447,6.47371,2.50312,6.47371,2.23331,6.81374,6.79474,7.52958,7.14754,2.12013,2.54447,7.21083,2.12013,2.36011,7.21083,2.11136,2.23331,6.79474,6.81374,7.64029,6.47371,2.54447,6.4852,2.54447,7.14754,2.38121,2.36011,2.12013,2.23331,7.52958,6.47371,2.23688,7.52958,1,
ALB,8,3.52518,400.618,348.612,358.919,407.491,334.742,331.383,357.508,353.752,357.581,367.093,1.70655,5.1003,5.52421,1.82315,5.10671,5.52421,1.85358,1.70224,5.1003,5.44299,5.46946,5.56074,1.82315,5.12804,1.81433,5.12804,1.8414,1.70935,1.70655,1.7001,5.46946,1.85358,1.70224,5.11964,1.8414,1.70224,5.1003,5.52421,1.85358,1.70935,1.70655,1.7001,5.11964,1.81433,5.12804,1.81433,5.10671,5.44299,5.46946,5.56074,5.46946,1.85358,1.70224,5.11964,1.8414,1.70224,5.1003,5.52421,1.85358,1.70935,1.70655,1.7001,5.11964,1.81433,5.12804,1.81433,5.10671,5.44299,5.46946,5.56074,1.70655,5.1003,5.52421,1.82315,5.10671,5.52421,1.85358,1.70224,5.1003,5.44299,5.46946,5.56074,1.82315,5.12804,1.81433,5.12804,1.8414,1.70935,1.70655,1.7001,0,1.064
ALB,8,3.93122,305.457,244.84,311.488,268.768,352.812,313.259,294.952,301.98,307.979,333.833,1.89965,5.50101,1.96338,2.16829,5.45966,5.62713,5.92268,6.04681,1.88903,5.73553,1.87921,5.77339,1.90725,1.97256,2.0244,1.86489,5.57923,6,2.1249,6.10609,1.93786,6.26705,2.01061,1.9612,6.22515,6.46901,5.41201,5.57888,1.95506,5.87149,2.10755,5.90756,1.94314,2.02389,2.08428,2.10096,5.72627,6.06039,1.98026,5.62998,1.89965,5.50101,1.96338,2.16829,5.45966,5.62713,5.92268,6.04681,1.88903,5.73553,1.87921,5.77339,1.90725,1.97256,2.0244,1.86489,5.57923,6,2.1249,6.10609,1.93786,6.26705,2.01061,1.9612,6.22515,6.46901,5.41201,5.57888,1.95506,5.87149,2.10755,5.90756,1.94314,2.02389,2.08428,2.10096,5.72627,6.06039,1.98026,5.62998,0,0.3075
ALB,8,3.42914,495.535,428.379,502.505,519.185,479.614,409.68,519.366,551.213,564.295,359.314,2.21675,2.21675,4.64152,4.64152,2.21675,2.21675,4.64152,4.64152,4.64152,4.64152,2.21675,4.64152,2.21675,4.64152,2.21675,2.21675,2.21675,2.21675,4.64152,4.64152,4.64152,4.64152,2.21675,2.21675,4.64152,4.64152,2.21675,2.21675,2.21675,2.21675,4.64152,2.21675,4.64152,2.21675,4.64152,4.64152,4.64152,4.64152,2.21675,2.21675,4.64152,4.64152,2.21675,2.21675,4.64152,4.64152,2.21675,2.21675,2.21675,2.21675,4.64152,2.21675,4.64152,2.21675,4.64152,4.64152,4.64152,4.64152,2.21675,2.21675,2.21675,2.21675,4.64152,4.64152,2.21675,2.21675,4.64152,4.64152,4.64152,4.64152,2.21675,4.64152,2.21675,4.64152,2.21675,2.21675,2.21675,2.21675,4.64152,4.64152,1,-0.2033
ALB,8,6.67739,666.61,676.82,691.454,613.947,652.164,637.859,606.025,637.502,703.421,652.912,3.276,3.10601,10.22749,10.22749,3.27258,3.19866,9.82801,9.90167,9.53337,10.13049,3.38048,10.14145,3.41297,9.91237,3.48795,3.30056,3.10601,3.37683,9.81773,9.04681,9.52369,9.59597,3.297,3.5211,10.80742,10.5633,3.60663,3.40537,3.27258,3.48406,10.46384,3.48795,9.90167,3.19866,10.11957,10.2161,10.22749,10.45219,3.37319,3.30056,3.49184,3.30412,10.22749,9.59597,3.27258,3.19866,9.25588,9.90167,10.14145,10.13049,3.17779,9.53337,3.20201,9.91237,3.48795,3.30056,3.10601,3.37683,10.46384,9.60602,10.13049,10.22749,3.297,3.297,10.80742,10.5633,3.37683,3.40537,3.48795,3.48406,9.81773,3.27258,9.30857,3.19866,10.11957,10.2161,10.22749,10.45219,3.60247,3.52516,1,-1.1122
ALB,8,4.13633,416.054,355.979,378.976,271.161,344.064,294.179,362.534,355.526,362.551,335.011,1.94684,1.92099,6.42281,2.22216,6.0857,1.96503,2.06824,2.11158,1.93596,6.39321,6.14747,2.0161,6.23921,6.45283,2.0747,1.91122,6.21898,6.68801,6.9512,6.80626,1.94375,2.14092,6.43736,1.96716,6.78812,2.20991,1.84882,1.90583,1.961,6.40248,6.74774,2.01811,6.22135,6.47989,2.09061,2.10734,6.24413,6.60846,6.3402,6.13913,1.94684,1.92099,6.42281,2.22216,6.0857,1.96503,2.06824,2.11158,1.93596,6.39321,6.14747,2.0161,6.23921,6.45283,2.0747,1.91122,6.21898,6.68801,6.9512,6.80626,1.94375,2.14092,6.43736,1.96716,6.78812,2.20991,1.84882,1.90583,1.961,6.40248,6.74774,2.01811,6.22135,6.47989,2.09061,2.10734,6.24413,6.60846,6.3402,6.13913,1,
ALB,8,9.27034,475.19,508.465,488.133,487.346,487.474,503.94,492.694,509.635,523.008,521.149,13.68452,13.45232,5.05126,4.83627,4.79438,4.74727,12.75767,5.04158,13.00852,5.13174,13.00852,13.48024,13.64051,13.68452,5.13086,4.83627,12.70786,5.04158,4.79003,12.70786,4.79438,4.79003,12.75767,13.48024,13.68452,13.64051,5.05126,13.00852,5.04158,12.98883,5.04158,4.83627,4.74727,4.79438,12.70786,13.48024,5.13086,13.00852,13.45232,5.13086,13.58947,13.42128,5.09353,4.76502,4.72022,4.76241,12.66815,5.08895,12.94743,5.00625,12.94743,13.39986,13.62748,13.58947,5.01972,4.76502,12.72081,5.08895,4.80722,12.72081,4.72022,4.80722,12.66815,13.39986,13.58947,13.62748,5.09353,12.94743,5.08895,12.97041,5.08895,4.76502,4.76241,4.72022,12.72081,13.39986,5.01972,12.94743,13.42128,5.01972,1,0.2355
ALB,8,3.15217,398.707,417.968,358.691,384.699,380.871,359.945,415.164,402.373,362.27,367.692,4.72826,4.72826,4.72826,1.57609,1.57609,4.72826,1.57609,1.57609,4.72826,4.72826,1.57609,1.57609,1.57609,1.57609,4.72826,1.57609,4.72826,1.57609,4.72826,4.72826,4.72826,4.72826,4.72826,1.57609,1.57609,4.72826,1.57609,1.57609,4.72826,4.72826,1.57609,1.57609,1.57609,1.57609,4.72826,1.57609,4.72826,1.57609,4.72826,4.72826,1.57609,1.57609,1.57609,4.72826,4.72826,1.57609,4.72826,4.72826,1.57609,1.57609,4.72826,4.72826,4.72826,4.72826,1.57609,4.72826,1.57609,4.72826,1.57609,1.57609,1.57609,1.57609,1.57609,4.72826,4.72826,1.57609,4.72826,4.72826,1.57609,1.57609,4.72826,4.72826,4.72826,4.72826,1.57609,4.72826,1.57609,4.72826,1.57609,1.57609,1,-0.5761
ALB,8,3.26114,353.888,333.161,328.97,407.115,391.318,360.772,373.424,362.543,360.267,320.681,4.81932,4.9094,1.64314,1.64322,1.64868,1.62454,4.93061,1.61789,4.95348,1.61243,4.83716,4.86726,4.87237,4.94761,1.65486,1.60715,4.96099,1.63658,1.61745,4.81984,4.82091,4.9085,1.64279,1.64468,1.64924,1.62431,4.93233,1.61821,4.95226,1.61268,4.83667,4.86822,4.87352,4.94932,1.65661,1.60735,4.96606,1.63707,1.61776,4.82146,4.82038,4.91194,1.64411,1.64419,1.64974,1.6239,4.92775,1.61843,4.95016,1.61199,4.83853,4.86906,4.87048,4.94448,1.65373,1.60679,4.96438,1.63575,1.61798,4.81879,4.82203,4.91101,1.64375,1.6457,1.65032,1.62367,4.92941,1.61876,4.94899,1.61222,4.83803,4.87004,4.87158,4.94614,1.65542,1.60698,4.96961,1.63623,1.61829,4.82036,0,
ALB,8,3.49089,349.935,289.371,311.174,298.957,330.939,272.749,285.356,272.57,421.037,336.126,5.02556,1.82651,5.02556,5.02556,1.82651,1.82651,1.82651,1.82651,5.02556,1.82651,5.02556,1.82651,5.02556,5.02556,5.02556,5.02556,1.82651,1.82651,5.02556,1.82651,5.02556,1.82651,5.02556,5.02556,1.82651,1.82651,1.82651,1.82651,5.02556,1.82651,5.02556,1.82651,5.02556,5.02556,5.02556,5.02556,1.82651,1.82651,5.02556,1.82651,1.82651,5.02556,1.82651,1.82651,5.02556,5.02556,5.02556,5.02556,1.82651,5.02556,1.82651,5.02556,1.82651,1.82651,1.82651,1.82651,5.02556,5.02556,1.82651,5.02556,1.82651,5.02556,1.82651,1.82651,5.02556,5.02556,5.02556,5.02556,1.82651,5.02556,1.82651,5.02556,1.82651,1.82651,1.82651,1.82651,5.02556,5.02556,1.82651,5.02556,1,-1.4163
